Date,ID,Location,User,Text,Source
7/6/12 15:32,221265425638498304,,BrookingsMetro,"For the regional story behind the story of today's #jobs numbers, visit our #MetroMonitor: http://t.co/Aa7Ikm48 http://t.co/0GVZBOpt",web
7/6/12 16:09,221274798901305345,,BrookingsMetro,"What's the role of H1B #immigrant workers in metropolitan economies? Upcoming  event, webcast, and report: http://t.co/s04hhXSW #metroH1B",web
7/6/12 19:54,221331291705049088,,BrookingsMetro,How can skilled #immigrants help the U.S. compete globally? Watch video preview of upcoming #metroH1B research http://t.co/3XvYNs7z,web
7/7/12 21:57,221724604648005632,"Washington, D.C.",bruce_katz,Can US Deliver Transformative Investments? RT @planetizen: Awesome Infrastructure Projects Around the World http://t.co/8rCq23Q2,Twitter for iPad
7/8/12 21:02,222073086277722112,"Washington, D.C.",bruce_katz,"Editorial @nytimes: Struggling in the Suburbs - ""Poverty is growing and it is not going away""  http://t.co/pNNXxa7w",iOS
7/8/12 21:35,222081467310804992,"Washington, D.C.",bruce_katz,".@NYTimes editorial: Struggling in the Suburbs http://t.co/WmUOkNGT In 2010 suburbs housed 18.9m poor Americans, up from 11.3m in 2000",Twitter for Mac
7/8/12 21:43,222083614693789696,"Washington, D.C.",bruce_katz,Re: @NYTimes editorial on suburbs/poverty - @berubea1 &amp; Kneebone on suburban poverty trends: http://t.co/th0FYYVU http://t.co/QFpH56fH,Twitter for Mac
7/9/12 13:34,222322920305852416,"Washington, D.C.",bruce_katz,"Valencia: First a Building Spree, Now the Ax Is Falling, Power of regions in Spain under scrutiny post recession http://t.co/o953kyWe",iOS
7/9/12 15:41,222354803177689089,"Washington, D.C.",bruce_katz,"Farms Fight Back: For Now, CA Bullet Train May Go Nowhere http://t.co/5TU0EYgU",WSJ-iPad
7/9/12 15:47,222356352608120833,"Washington, D.C.",bruce_katz,Interesting piece from @BW: Ag revolution in #Brazil boosts Deere's profits http://t.co/gVjNWx0D #exportnation,web
7/9/12 15:48,222356488180596736,"Washington, D.C.",bruce_katz,How #usmfg drives #innovation: Deere 8R tractor's â€œtechnology has more lines of software code than a space shuttleâ€ù http://t.co/gVjNWx0D,web
7/9/12 16:20,222364622538280962,"Washington, D.C.",bruce_katz,Sobering @BW piece on growing income inequality in Bridgeport metro http://t.co/LRoQfsfK It has largest income divide of any US metro,web
7/9/12 17:40,222384792765857792,"Washington, D.C.",bruce_katz,Welcome to Your New Gov't @annaleighclark http://t.co/VolJuzbZ Metros governed by networks of civic/biz/political/univ/philanthropic leaders,Twitter for Mac
7/9/12 18:33,222398209396449281,"Washington, D.C.",bruce_katz,"US ranks among highest on ""Great Gatsby Curve"" for  large income inequality &amp; least amount of econ mobility @BW http://t.co/LRoQfsfK",web
7/9/12 18:41,222400092437610498,"Washington, D.C.",bruce_katz,Water #Cities: Newark Reintroduces Itself to Passaic River http://t.co/BaBA9dIK,WSJ-iPad
7/9/12 19:04,222405825933754369,"Washington, D.C.",bruce_katz,US manufacturers look abroad as demand in US for wind turbines falls in anticipation of expiring wind energy tax credit http://t.co/XW28WbVP,web
7/9/12 23:33,222473622604877825,"Washington, D.C.",bruce_katz,Bloomberg announces new competition to develop innovative apartment model for small households http://t.co/Fw85BG93,Safari on iOS
7/10/12 3:06,222527109153824768,"Washington, D.C.",bruce_katz,"As They Lose Traffic, Once Bustling Airports Have Space to Rent: When #Cities lose air links Barry Lynn @linamkhan  http://t.co/Mn1U5rQK",iOS
7/10/12 14:15,222695641653067776,"Washington, D.C.",bruce_katz,Metros Step Up RT @CEOsforCities Metro Areas Take on College Affordability http://t.co/5g4WQehf via @HuffPostCollege,Tweet Button
4/13/12 20:06,190893720349052929,599 Lexington Avenue,BXP_NYC,@viewthespace Thanks! We already have over 1600 views on TST and 510Mad. http://t.co/FKi7UCYs,web
7/2/12 15:39,219817632365412352,Chicago (or on a plane),ccoletta,"RT @AspenJournalism: LA's Villaraigosa on DC's ""kings and queens."" ""...mayors much more likely to roll up their sleeves &amp; get things done.""",TweetDeck
7/2/12 15:48,219819900754079744,Chicago (or on a plane),ccoletta,Darren Walker:  How do we support the local? There is not a top down way for cities to sing.  http://t.co/kuQpfGt2 #ArtPlace,TweetDeck
7/3/12 11:36,220118811389607936,Chicago (or on a plane),ccoletta,"Seriously if you call a cab for 4:30 am, it means 4:30, not 4:45.",TweetDeck
7/3/12 13:56,220153974161027075,Chicago (or on a plane),ccoletta,"RT @bamarquis: â€œWe see Over-the-Rhine as being an urban hub of innovationâ€ù Jeff Weedman, P&amp;G VP: http://t.co/Nk0vXNbS via @epavner",TweetDeck
7/3/12 19:55,220244289786093568,Chicago (or on a plane),ccoletta,RT @TheCity2_0: Congrats to @Neighborland @CandyChang on #NPRCities profile kicks off new series: http://t.co/igVpbo3c #ArtPlace,TweetDeck
7/4/12 14:54,220531104204066818,Chicago (or on a plane),ccoletta,"White House naturalization ceremony for US service members gives me chills.  So many countries represented. Welcome, citizens.",TweetDeck
7/4/12 15:00,220532472604139520,Chicago (or on a plane),ccoletta,We are bound together as Americans not by ethnicity or bloodlines but by fidelity to a set of ideas - President Obama,TweetDeck
7/4/12 15:02,220533101594542081,Chicago (or on a plane),ccoletta,The story of immigrants in America is not a story of them. It's a story of us. @BarackObama,TweetDeck
7/4/12 20:05,220609279885971456,Chicago (or on a plane),ccoletta,There is a United Nations picnic at the 31st St beach -- a lovely reflection of this crazy nation that works even when it shouldn't.,TweetDeck
7/5/12 10:45,220830682845421569,Chicago (or on a plane),ccoletta,"6 a.m. UA flight to Denver = Dirty plane, w/ candy + poptops on floor.  Besides cleaning, what else was neglected?",TweetDeck
7/7/12 2:05,221424596648333313,Chicago (or on a plane),ccoletta,Could Seattle overcome the gridlock &amp; nay-saying that has become our civic hallmark to do another world's fair?  http://t.co/uAkEzMI3,TweetDeck
7/7/12 23:07,221742141821550594,Chicago (or on a plane),ccoletta,"Why a lounge w/ fire pits, 12ft-wide HDTV monitor,  &amp; $1m views felt it also needed to throw in dancers in panties http://t.co/AnrR0UG0",TweetDeck
7/8/12 12:49,221949076927819776,Chicago (or on a plane),ccoletta,"Please don't sweat the 2,132 new high temperature marks in June—remember, climate change is a hoax. http://t.co/uhh5Rcps",TweetDeck
7/10/12 13:21,222682012694216706,Chicago (or on a plane),ccoletta,Greed is not good. http://t.co/Isioz4RX,TweetDeck
6/28/12 22:14,218467326968860672,"New York, NY",CityJournal,A #Medicaid Dilemma: Will the #SCOTUS ruling force the feds to fix a tottering program? @NicoleGelinas @PaulHowardMPT http://t.co/eOgisxdH,Sprout Social
6/28/12 23:45,218490217739468800,"New York, NY",CityJournal,Legacy of Zealotry: An undeserved posthumous honor for the founder of the California Coastal Commission http://t.co/bkRr7KHr #NOAA,Sprout Social
6/30/12 1:22,218877234327453697,"New York, NY",CityJournal,Protesting Too Much:  The British government welcomes French tax cheats but condemns its own - Theodore Dalrymple http://t.co/D8C5sjul,Sprout Social
6/30/12 16:00,219098087745011713,"New York, NY",CityJournal,A #Medicaid Dilemma: Will the #SCOTUS ruling force the feds to fix a tottering program? @NicoleGelinas @PaulHowardMPT http://t.co/eOgisxdH,Sprout Social
7/1/12 23:34,219574696679702532,"New York, NY",CityJournal,Autonomy: Don't blame cars for the shortcomings of mass transit @jbarro http://t.co/9UJ3Sw7U #subsidies #cities,Sprout Social
7/2/12 18:00,219853057494757378,"New York, NY",CityJournal,#Crime wave below: Why subway felonies are rising @nicolegelinas @NYPostOpinion http://t.co/f6AVDMzR #MTA #NYPD,Sprout Social
7/3/12 18:01,220215594417520641,"New York, NY",CityJournal,"Book Review ----} @KayHymowitz reviews, ""How Should a Person Be?"" @sheilaheti @WSJ http://t.co/Yec0qRQV",Sprout Social
7/4/12 0:48,220318213081276416,"New York, NY",CityJournal,Misunderstanding #Stockton: The bankrupt city isn't merely a victim of circumstance - Steven Greenhut @FranklinCenter http://t.co/rDBqaepp,Sprout Social
7/4/12 18:00,220577840117194752,"New York, NY",CityJournal,Books &amp; Culture  List-o-mania: @LibraryCongress's arguable roster of â€œBooks That Shaped Americaâ€ù -Do you agree w/ it? http://t.co/2M7BlAsn,Sprout Social
7/5/12 16:33,220918286865543169,"New York, NY",CityJournal,Federal Transfers Are Not â€˜Free' Money - Heather Mac Donald @NROcorner http://t.co/c5jmVPgS #Obamacare #California #subsidies,Sprout Social
7/5/12 18:00,220940278255722496,"New York, NY",CityJournal,The angry Americans: #OWS movement and #teaparty have some common targets @zingales @latimesopinion http://t.co/34qRalHd,Sprout Social
7/5/12 19:20,220960239665684480,"New York, NY",CityJournal,Wrong lessons drawn from #healthcare ruling @benboychuk @SacBeeEditBoard http://t.co/ymDCWQSx #obamacare #SCOTUS,Sprout Social
7/5/12 20:00,220970471787741184,"New York, NY",CityJournal,"Book Review:  Bad, Bad Republicans - DC establishment knows who to blame for problems it refuses to address http://t.co/5L1GnXVR",Sprout Social
7/5/12 21:52,220998545673699329,"New York, NY",CityJournal,Mitt Romney's Electoral College Advantage @Tim_Groseclose http://t.co/nAKECeEp #election2012 #tcot,Sprout Social
7/5/12 22:45,221011828946374657,"New York, NY",CityJournal,"RT @zingales: Listen to my interview with @EconTalker about my book ""A Capitalism for the People"" and #cronycapitalism: http://t.co/nz6hDdM0",Sprout Social
7/7/12 0:46,221404839001853952,"New York, NY",CityJournal,@prageru Thanks for the shout out on #FF.  Appreciate being included in that distinguished group!,Sprout Social
7/7/12 18:00,221664953143275520,"New York, NY",CityJournal,"Libor Pangs: Another week, another reminder that the banks are still busted @nicolegelinas http://t.co/Kyt4yvpt #LIBOR",Sprout Social
7/8/12 22:30,222095384489631747,"New York, NY",CityJournal,How @MittRomney Can Win:  #GOP candidate should stand for free markets... @zingales http://t.co/4cbfF395 #election2012,Sprout Social
7/9/12 18:00,222389812617940992,"New York, NY",CityJournal,"Fifty shades of pay: NY's risky, hidden #debt burden @nicolegelinas @NYPostOpinion http://t.co/bALyGLfj #nybudget",Sprout Social
7/9/12 18:44,222400755989090305,"Newark, NJ",CoryBooker,Many development projects r coming on line &amp; have affirmative obligation 2 hire our residents 1st. Please go 2 Nwk Works 4 info @DIVANISHA68,UberSocial for BlackBerry
7/9/12 18:44,222400894069768194,"Newark, NJ",CoryBooker,Thank u. RT @BX_Bred: Your commencement address at Stanford - Brilliant. http://t.co/IRvMg7YD!,UberSocial for BlackBerry
7/9/12 19:00,222404806491389952,"Newark, NJ",CoryBooker,It is me. My assistant could never be as corny as I often am (she is really cool). MT @she401k: Do u personally tweet or is it an assistant?,UberSocial for BlackBerry
7/9/12 19:02,222405289339658240,"Newark, NJ",CoryBooker,"That is simply not true RT @REMYROCK180 The new America's Mayor Cory Booker, even though he never reads my tweets!!",web
7/9/12 19:07,222406530773958656,"Newark, NJ",CoryBooker,Sorry u believe this MT @tongue_wizard @ItsPB_ What is Cory Booker doing? NOTHING just like every1 else. He all talk! People dying everyday,web
7/9/12 19:08,222406793677111297,"Newark, NJ",CoryBooker,I'm happy to discuss. DM me your number RT @ItsPB_ This is crazy what is @Corybooker doing?,web
7/10/12 6:28,222577907292323840,"Newark, NJ",CoryBooker,"â€œWeeping may endure for a night, but joy cometh in the morning."" Psalms 30:5",web
7/10/12 12:49,222673946250719232,"Newark, NJ",CoryBooker,â€œTurn your wounds into wisdom.â€ù Oprah Winfrey,web
7/10/12 13:11,222679404420153347,"Newark, NJ",CoryBooker,"Terribly painful. We should discuss. DM me ur #, let's talk RT @jizzy_jerm lost about 11ppl I know last 3yrs to gun violence what's going on",web
7/10/12 13:12,222679755349176321,"Newark, NJ",CoryBooker,It helps if u tell us where so we can address. Call 9737334311 RT @WEARELASERSLRJ All these pot holes but we got concrete for speed bumps?,web
7/10/12 13:15,222680345668108289,"Newark, NJ",CoryBooker,If u want 2 discuss the issues DM me your #. Lets Talk RT @GroovyJonez @Miss_TrueBeauty: RT S/o 2 Booker followin me after we went in on him,web
7/10/12 13:17,222680911366463489,"Newark, NJ",CoryBooker,Never said that. We are making progress. Wud make more if we worked together RT @HODDY_DGAF @Thick_LiL_KiKi: THAT'S GUY WHO SAID R CITY SAFE,web
7/10/12 13:18,222681111657062400,"Newark, NJ",CoryBooker,"Again, if you want to get off twitter and actually discuss the issues. DM me your number and lets talk. @HODDY_DGAF @Thick_LiL_KiKi",web
7/10/12 14:15,222695529614819329,"Newark, NJ",CoryBooker,"Unfortunately its private. So we are opening new city/NHA facilities (Grafton, ITB, SW) &amp; MANY new parks. See water front RT @willbrownandal",web
7/10/12 14:16,222695680634916864,"Newark, NJ",CoryBooker,"I know it doesn't address that specific neighborhood, but we are rapidly expanding parks and rec spaces around the city @willbrownandal",web
7/10/12 14:17,222695982478016514,"Newark, NJ",CoryBooker,"We really need more volunteers to coach, mentor and work with our youth. We need more involved adults 2 step up and help @willbrownandal",web
6/8/12 15:34,211118991790444544,Detroit ,D3detroit,@daratmunson Thank you! We're glad you thought so. We'll be sure to pass it along to Kurt!,web
6/8/12 18:14,211159255053643777,Detroit ,D3detroit,"House Republicans may have voted the Census out, but red-county Midwesterners don't seem to have a problem responding http://t.co/IBebofu6",HootSuite
6/11/12 13:50,212180026278428672,Detroit ,D3detroit,"Following up the 5 Objective Truths project, @wdet's general manager asks if Detroit's whole story can be told http://t.co/QnchEo87",HootSuite
6/11/12 18:57,212257203724357632,Detroit ,D3detroit,"GE's ""Working In America"" graphic shows only 13% of the total labor force was employed in health &amp; education in 2011 http://t.co/gclXS9YT",HootSuite
6/13/12 14:55,212921232306339841,Detroit ,D3detroit,"In efforts to look past Detroit's ""ruin porn"", @Wired chats with the creators of ""Can't Forget the Motor City"" project http://t.co/q8P4yAgO",HootSuite
6/15/12 15:34,213655772872196096,Detroit ,D3detroit,The Detroit Free Press (@freep) has released a graphic of the area that will be affected by the new bridge from Canada http://t.co/hBV8tM52,HootSuite
6/15/12 15:43,213658033417498625,Detroit ,D3detroit,Nice work @ericmillikin! cc: @freep,web
6/18/12 14:03,214720010118103040,Detroit ,D3detroit,"This summer, @EasternMarket will be traveling around SE Michigan to offer fresh, local harvests from their vendors http://t.co/P1jYUeqZ",HootSuite
6/18/12 19:29,214802027056861184,Detroit ,D3detroit,"Chicago Mayor @RahmEmanuel wants to eliminate ""excess asphalt"" &amp; create more public spaces. Would this work in Detroit? http://ow.ly/bEUXc",HootSuite
6/22/12 13:33,216161886532677632,Detroit ,D3detroit,Kurt Metzger spoke with the Detroit Free Press (@freep) about declining enrollment within Detroit Public Schools http://t.co/RQcvWZcQ,HootSuite
6/22/12 14:10,216171303084900354,Detroit ,D3detroit,Congrats to the Canfield Social Yard project &amp; our own @rob_linn for taking first place with @LetsSaveMich! #LSMPlace http://t.co/NKnNG9Di,HootSuite
